stasiun,pm10,pm25,so2,co,o3,no2,max,critical,categori
2,59.0,70.0,12.0,21.0,61.0,12.0,70.0,pm25,sedang
2,57.0,70.0,11.0,30.0,94.0,19.0,94.0,o3,sedang
2,57.0,70.0,17.0,28.0,67.0,19.0,70.0,pm25,sedang
2,70.0,70.0,22.0,37.0,69.0,16.0,70.0,pm10,sedang
2,74.0,70.0,20.0,35.0,78.0,18.0,78.0,o3,sedang
2,55.0,70.0,19.0,21.0,89.0,13.0,89.0,o3,sedang
2,52.0,70.0,18.0,24.0,63.0,12.0,70.0,pm25,sedang
3,60.0,102.0,20.0,28.0,58.0,15.0,102.0,pm25,tidak sehat
2,71.0,70.0,16.0,28.0,73.0,18.0,73.0,o3,sedang
2,70.0,70.0,15.0,24.0,55.0,17.0,70.0,pm10,sedang
2,90.0,70.0,15.0,26.0,58.0,17.0,90.0,pm10,sedang
3,66.0,102.0,13.0,16.0,22.0,8.0,102.0,pm25,tidak sehat
3,67.0,102.0,14.0,20.0,46.0,13.0,102.0,pm25,tidak sehat
2,80.0,70.0,12.0,31.0,48.0,17.0,80.0,pm10,sedang
2,42.0,70.0,13.0,70.0,48.0,16.0,70.0,pm25,sedang
0,49.0,44.0,16.0,26.0,44.0,16.0,49.0,pm10,baik
2,50.0,70.0,13.0,43.0,55.0,21.0,70.0,pm25,sedang
3,65.0,102.0,16.0,44.0,50.0,23.0,102.0,pm25,tidak sehat
3,67.0,102.0,14.0,59.0,48.0,14.0,102.0,pm25,tidak sehat
3,63.0,102.0,20.0,33.0,44.0,17.0,102.0,pm25,tidak sehat
3,60.0,102.0,23.0,27.0,59.0,19.0,102.0,pm25,tidak sehat
3,58.0,102.0,24.0,26.0,70.0,17.0,102.0,pm25,tidak sehat
2,94.0,70.0,20.0,26.0,40.0,19.0,94.0,pm10,sedang
3,68.0,102.0,14.0,38.0,37.0,16.0,102.0,pm25,tidak sehat
3,48.0,102.0,14.0,23.0,45.0,12.0,102.0,pm25,tidak sehat
3,56.0,102.0,16.0,25.0,42.0,13.0,102.0,pm25,tidak sehat
3,47.0,102.0,14.0,22.0,24.0,8.0,102.0,pm25,tidak sehat
3,56.0,102.0,20.0,22.0,29.0,11.0,102.0,pm25,tidak sehat
3,60.0,102.0,18.0,29.0,45.0,16.0,102.0,pm25,tidak sehat
3,50.0,102.0,16.0,24.0,48.0,12.0,102.0,pm25,tidak sehat
3,49.0,102.0,16.0,27.0,42.0,16.0,102.0,pm25,tidak sehat
3,56.0,102.0,14.0,44.0,51.0,19.0,102.0,pm25,tidak sehat
3,38.0,102.0,15.0,21.0,38.0,16.0,102.0,pm25,tidak sehat
3,51.0,102.0,16.0,24.0,37.0,16.0,102.0,pm25,tidak sehat
3,57.0,102.0,17.0,38.0,53.0,18.0,102.0,pm25,tidak sehat
3,55.0,102.0,19.0,30.0,70.0,22.0,102.0,pm25,tidak sehat
3,73.0,102.0,18.0,38.0,64.0,21.0,102.0,pm25,tidak sehat
3,78.0,102.0,21.0,55.0,99.0,24.0,102.0,pm25,tidak sehat
2,81.0,70.0,17.0,79.0,85.0,18.0,85.0,o3,sedang
2,71.0,70.0,18.0,34.0,97.0,16.0,97.0,o3,sedang
3,62.0,102.0,12.0,39.0,49.0,18.0,102.0,pm25,tidak sehat
3,55.0,102.0,15.0,53.0,52.0,20.0,102.0,pm25,tidak sehat
3,65.0,102.0,16.0,39.0,47.0,22.0,102.0,pm25,tidak sehat
2,59.0,70.0,22.0,33.0,61.0,18.0,70.0,pm25,sedang
3,59.0,102.0,18.0,24.0,58.0,17.0,102.0,pm25,tidak sehat
3,59.0,102.0,21.0,33.0,45.0,21.0,102.0,pm25,tidak sehat
3,53.0,102.0,17.0,24.0,46.0,17.0,102.0,pm25,tidak sehat
2,55.0,70.0,16.0,22.0,56.0,17.0,70.0,pm25,sedang
3,68.0,102.0,15.0,47.0,52.0,19.0,102.0,pm25,tidak sehat
3,63.0,102.0,15.0,27.0,59.0,17.0,102.0,pm25,tidak sehat
3,47.0,102.0,6.0,23.0,47.0,19.0,102.0,pm25,tidak sehat
3,61.0,102.0,9.0,23.0,42.0,18.0,102.0,pm25,tidak sehat
3,62.0,102.0,14.0,24.0,44.0,18.0,102.0,pm25,tidak sehat
3,55.0,102.0,15.0,38.0,27.0,22.0,102.0,pm25,tidak sehat
3,52.0,102.0,16.0,33.0,22.0,16.0,102.0,pm25,tidak sehat
1,40.0,94.0,14.0,26.0,42.0,8.0,94.0,pm25,sedang
3,40.0,102.0,15.0,21.0,34.0,8.0,102.0,pm25,tidak sehat
3,53.0,102.0,16.0,22.0,36.0,9.0,102.0,pm25,tidak sehat
3,51.0,102.0,18.0,27.0,42.0,13.0,102.0,pm25,tidak sehat
3,40.0,102.0,17.0,35.0,35.0,13.0,102.0,pm25,tidak sehat
3,51.0,102.0,14.0,24.0,31.0,10.0,102.0,pm25,tidak sehat
3,54.0,102.0,14.0,17.0,30.0,11.0,102.0,pm25,tidak sehat
3,43.0,102.0,14.0,20.0,33.0,9.0,102.0,pm25,tidak sehat
3,51.0,102.0,17.0,25.0,47.0,17.0,102.0,pm25,tidak sehat
3,54.0,102.0,17.0,26.0,43.0,17.0,102.0,pm25,tidak sehat
3,58.0,102.0,15.0,24.0,52.0,11.0,102.0,pm25,tidak sehat
1,54.0,94.0,17.0,26.0,60.0,28.0,94.0,pm25,sedang
3,67.0,102.0,17.0,25.0,47.0,15.0,102.0,pm25,tidak sehat
3,68.0,102.0,15.0,47.0,31.0,17.0,102.0,pm25,tidak sehat
1,71.0,94.0,16.0,25.0,72.0,17.0,94.0,pm25,sedang
1,59.0,94.0,19.0,35.0,96.0,18.0,96.0,o3,sedang
2,67.0,70.0,19.0,54.0,111.0,21.0,111.0,o3,tidak sehat
3,87.0,102.0,22.0,33.0,79.0,20.0,102.0,pm25,tidak sehat
3,78.0,102.0,17.0,29.0,76.0,23.0,102.0,pm25,tidak sehat
2,61.0,70.0,15.0,32.0,83.0,23.0,83.0,o3,sedang
3,52.0,102.0,13.0,20.0,38.0,11.0,102.0,pm25,tidak sehat
3,52.0,102.0,15.0,22.0,33.0,9.0,102.0,pm25,tidak sehat
3,51.0,102.0,15.0,22.0,26.0,9.0,102.0,pm25,tidak sehat
3,47.0,102.0,14.0,18.0,26.0,8.0,102.0,pm25,tidak sehat
3,47.0,102.0,14.0,22.0,35.0,14.0,102.0,pm25,tidak sehat
3,51.0,102.0,13.0,22.0,38.0,8.0,102.0,pm25,tidak sehat
3,55.0,102.0,13.0,19.0,33.0,15.0,102.0,pm25,tidak sehat
3,44.0,102.0,13.0,15.0,29.0,13.0,102.0,pm25,tidak sehat
3,45.0,102.0,13.0,16.0,25.0,8.0,102.0,pm25,tidak sehat
3,49.0,102.0,14.0,19.0,28.0,8.0,102.0,pm25,tidak sehat
3,42.0,102.0,14.0,21.0,24.0,7.0,102.0,pm25,tidak sehat
3,45.0,102.0,14.0,20.0,21.0,8.0,102.0,pm25,tidak sehat
3,48.0,102.0,15.0,24.0,26.0,6.0,102.0,pm25,tidak sehat
3,52.0,102.0,14.0,13.0,28.0,7.0,102.0,pm25,tidak sehat
3,50.0,102.0,15.0,23.0,39.0,12.0,102.0,pm25,tidak sehat
3,59.0,102.0,14.0,21.0,42.0,15.0,102.0,pm25,tidak sehat
3,52.0,102.0,14.0,19.0,38.0,8.0,102.0,pm25,tidak sehat
3,57.0,102.0,15.0,20.0,36.0,12.0,102.0,pm25,tidak sehat
3,55.0,102.0,18.0,24.0,44.0,15.0,102.0,pm25,tidak sehat
0,50.0,44.0,21.0,33.0,44.0,14.0,50.0,pm10,baik
1,39.0,94.0,16.0,23.0,49.0,19.0,94.0,pm25,sedang
3,40.0,102.0,17.0,30.0,44.0,23.0,102.0,pm25,tidak sehat
1,72.0,94.0,22.0,35.0,90.0,19.0,94.0,pm25,sedang
2,80.0,70.0,23.0,32.0,116.0,25.0,116.0,o3,tidak sehat
1,65.0,94.0,22.0,35.0,74.0,26.0,94.0,pm25,sedang
2,65.0,70.0,23.0,36.0,122.0,23.0,122.0,o3,tidak sehat
2,84.0,70.0,18.0,29.0,171.0,34.0,171.0,o3,tidak sehat
1,77.0,94.0,14.0,51.0,126.0,19.0,126.0,o3,tidak sehat
2,64.0,70.0,15.0,29.0,124.0,26.0,124.0,o3,tidak sehat
2,65.0,70.0,17.0,38.0,128.0,29.0,128.0,o3,tidak sehat
1,77.0,94.0,23.0,30.0,89.0,19.0,94.0,pm25,sedang
3,62.0,102.0,19.0,33.0,94.0,27.0,102.0,pm25,tidak sehat
0,66.0,44.0,16.0,26.0,125.0,22.0,125.0,o3,tidak sehat
1,62.0,94.0,15.0,18.0,127.0,22.0,127.0,o3,tidak sehat
0,64.0,44.0,15.0,27.0,83.0,16.0,83.0,o3,sedang
0,65.0,44.0,17.0,39.0,70.0,16.0,70.0,o3,sedang
3,71.0,102.0,24.0,27.0,62.0,15.0,102.0,pm25,tidak sehat
0,68.0,44.0,25.0,43.0,71.0,22.0,71.0,o3,sedang
2,62.0,70.0,18.0,32.0,69.0,15.0,70.0,pm25,sedang
3,77.0,102.0,19.0,27.0,76.0,20.0,102.0,pm25,tidak sehat
0,74.0,44.0,19.0,42.0,78.0,23.0,78.0,o3,sedang
0,71.0,44.0,18.0,54.0,88.0,31.0,88.0,o3,sedang
3,61.0,102.0,19.0,35.0,98.0,29.0,102.0,pm25,tidak sehat
0,69.0,44.0,22.0,31.0,69.0,28.0,69.0,pm10,sedang
3,63.0,102.0,18.0,26.0,47.0,17.0,102.0,pm25,tidak sehat
3,76.0,102.0,17.0,28.0,63.0,20.0,102.0,pm25,tidak sehat
1,58.0,94.0,22.0,36.0,65.0,23.0,94.0,pm25,sedang
3,63.0,102.0,22.0,38.0,66.0,14.0,102.0,pm25,tidak sehat
3,56.0,102.0,15.0,42.0,50.0,13.0,102.0,pm25,tidak sehat
3,51.0,102.0,9.0,20.0,153.0,27.0,153.0,o3,tidak sehat
2,78.0,70.0,20.0,29.0,137.0,24.0,137.0,o3,tidak sehat
2,79.0,70.0,19.0,30.0,92.0,29.0,92.0,o3,sedang
3,84.0,102.0,19.0,32.0,82.0,20.0,102.0,pm25,tidak sehat
0,59.0,44.0,18.0,35.0,87.0,18.0,87.0,o3,sedang
2,66.0,70.0,17.0,37.0,84.0,27.0,84.0,o3,sedang
2,66.0,70.0,16.0,31.0,99.0,20.0,99.0,o3,sedang
2,61.0,70.0,17.0,30.0,139.0,27.0,139.0,o3,tidak sehat
2,63.0,70.0,23.0,30.0,133.0,21.0,133.0,o3,tidak sehat
3,69.0,102.0,18.0,34.0,85.0,19.0,102.0,pm25,tidak sehat
3,89.0,102.0,20.0,43.0,88.0,22.0,102.0,pm25,tidak sehat
2,68.0,70.0,20.0,36.0,107.0,19.0,107.0,o3,tidak sehat
2,70.0,70.0,15.0,34.0,82.0,26.0,82.0,o3,sedang
3,84.0,102.0,11.0,38.0,78.0,11.0,102.0,pm25,tidak sehat
2,75.0,70.0,15.0,32.0,140.0,30.0,140.0,o3,tidak sehat
2,68.0,70.0,19.0,34.0,96.0,19.0,96.0,o3,sedang
2,64.0,70.0,21.0,37.0,113.0,22.0,113.0,o3,tidak sehat
2,66.0,70.0,19.0,40.0,114.0,25.0,114.0,o3,tidak sehat
2,72.0,70.0,21.0,37.0,95.0,18.0,95.0,o3,sedang
2,86.0,70.0,21.0,35.0,111.0,17.0,111.0,o3,tidak sehat
2,97.0,70.0,23.0,31.0,107.0,17.0,107.0,o3,tidak sehat
2,92.0,70.0,20.0,32.0,98.0,21.0,98.0,o3,sedang
1,81.0,94.0,21.0,35.0,93.0,26.0,94.0,pm25,sedang
3,91.0,102.0,21.0,70.0,82.0,23.0,102.0,pm25,tidak sehat
3,68.0,102.0,17.0,25.0,65.0,13.0,102.0,pm25,tidak sehat
3,65.0,102.0,19.0,18.0,50.0,10.0,102.0,pm25,tidak sehat
3,73.0,102.0,21.0,17.0,56.0,11.0,102.0,pm25,tidak sehat
3,77.0,102.0,17.0,28.0,54.0,15.0,102.0,pm25,tidak sehat
3,70.0,102.0,17.0,37.0,81.0,21.0,102.0,pm25,tidak sehat
2,66.0,70.0,15.0,41.0,92.0,20.0,92.0,o3,sedang
3,90.0,102.0,20.0,35.0,85.0,31.0,102.0,pm25,tidak sehat
2,82.0,70.0,15.0,37.0,121.0,27.0,121.0,o3,tidak sehat
2,71.0,70.0,18.0,32.0,93.0,19.0,93.0,o3,sedang
2,65.0,70.0,22.0,39.0,94.0,20.0,94.0,o3,sedang
3,93.0,102.0,21.0,29.0,84.0,25.0,102.0,pm25,tidak sehat
2,63.0,70.0,18.0,29.0,91.0,20.0,91.0,o3,sedang
3,88.0,102.0,23.0,27.0,93.0,20.0,102.0,pm25,tidak sehat
1,104.0,94.0,23.0,41.0,137.0,23.0,137.0,o3,tidak sehat
3,110.0,102.0,23.0,35.0,103.0,19.0,110.0,pm10,tidak sehat
3,105.0,102.0,20.0,34.0,81.0,24.0,105.0,pm10,tidak sehat
2,85.0,70.0,15.0,24.0,128.0,20.0,128.0,o3,tidak sehat
2,108.0,70.0,12.0,29.0,119.0,25.0,119.0,o3,tidak sehat
3,109.0,102.0,13.0,32.0,88.0,27.0,109.0,pm10,tidak sehat
3,97.0,102.0,19.0,30.0,82.0,26.0,102.0,pm25,tidak sehat
3,112.0,102.0,22.0,29.0,92.0,21.0,112.0,pm10,tidak sehat
3,109.0,102.0,13.0,29.0,94.0,39.0,109.0,pm10,tidak sehat
3,107.0,102.0,16.0,29.0,85.0,16.0,107.0,pm10,tidak sehat
3,87.0,102.0,11.0,27.0,79.0,13.0,102.0,pm25,tidak sehat
3,103.0,102.0,12.0,19.0,73.0,13.0,103.0,pm10,tidak sehat
3,85.0,102.0,12.0,23.0,49.0,19.0,102.0,pm25,tidak sehat
1,72.0,94.0,10.0,28.0,122.0,20.0,122.0,o3,tidak sehat
2,68.0,70.0,15.0,27.0,157.0,20.0,157.0,o3,tidak sehat
1,80.0,94.0,16.0,33.0,127.0,22.0,127.0,o3,tidak sehat
3,85.0,102.0,14.0,33.0,65.0,19.0,102.0,pm25,tidak sehat
3,128.0,102.0,17.0,37.0,81.0,18.0,128.0,pm10,tidak sehat
3,94.0,102.0,14.0,25.0,90.0,14.0,102.0,pm25,tidak sehat
3,89.0,102.0,13.0,24.0,75.0,15.0,102.0,pm25,tidak sehat
3,93.0,102.0,21.0,35.0,90.0,19.0,102.0,pm25,tidak sehat
2,61.0,70.0,18.0,27.0,80.0,17.0,80.0,o3,sedang
2,79.0,70.0,22.0,27.0,90.0,15.0,90.0,o3,sedang
2,80.0,70.0,20.0,25.0,88.0,15.0,88.0,o3,sedang
3,80.0,102.0,17.0,21.0,60.0,13.0,102.0,pm25,tidak sehat
3,83.0,102.0,19.0,18.0,73.0,12.0,102.0,pm25,tidak sehat
2,66.0,70.0,13.0,27.0,92.0,17.0,92.0,o3,sedang
3,92.0,102.0,20.0,30.0,78.0,17.0,102.0,pm25,tidak sehat
2,74.0,70.0,20.0,28.0,82.0,13.0,82.0,o3,sedang
2,102.0,70.0,17.0,27.0,105.0,17.0,105.0,o3,tidak sehat
1,104.0,94.0,14.0,30.0,174.0,19.0,174.0,o3,tidak sehat
2,81.0,70.0,14.0,29.0,120.0,19.0,120.0,o3,tidak sehat
3,101.0,102.0,28.0,31.0,84.0,17.0,102.0,pm25,tidak sehat
3,122.0,102.0,18.0,35.0,84.0,26.0,122.0,pm10,tidak sehat
3,97.0,102.0,22.0,32.0,74.0,17.0,102.0,pm25,tidak sehat
2,70.0,70.0,16.0,26.0,71.0,13.0,71.0,o3,sedang
3,107.0,102.0,21.0,23.0,63.0,12.0,107.0,pm10,tidak sehat
3,73.0,102.0,22.0,23.0,55.0,10.0,102.0,pm25,tidak sehat
3,103.0,102.0,19.0,53.0,76.0,13.0,103.0,pm10,tidak sehat
3,116.0,102.0,16.0,25.0,107.0,15.0,116.0,pm10,tidak sehat
2,83.0,70.0,13.0,30.0,127.0,22.0,127.0,o3,tidak sehat
2,86.0,70.0,22.0,32.0,104.0,18.0,104.0,o3,tidak sehat
3,100.0,102.0,24.0,25.0,82.0,18.0,102.0,pm25,tidak sehat
2,103.0,70.0,16.0,29.0,113.0,18.0,113.0,o3,tidak sehat
1,70.0,94.0,16.0,27.0,136.0,24.0,136.0,o3,tidak sehat
1,87.0,94.0,15.0,27.0,129.0,23.0,129.0,o3,tidak sehat
3,96.0,102.0,14.0,23.0,73.0,19.0,102.0,pm25,tidak sehat
3,110.0,102.0,20.0,23.0,67.0,16.0,110.0,pm10,tidak sehat
3,95.0,102.0,17.0,25.0,69.0,15.0,102.0,pm25,tidak sehat
1,110.0,94.0,15.0,28.0,165.0,20.0,165.0,o3,tidak sehat
2,71.0,70.0,12.0,27.0,117.0,26.0,117.0,o3,tidak sehat
1,89.0,94.0,16.0,29.0,168.0,22.0,168.0,o3,tidak sehat
3,119.0,102.0,16.0,27.0,105.0,16.0,119.0,pm10,tidak sehat
3,115.0,102.0,16.0,37.0,82.0,13.0,115.0,pm10,tidak sehat
3,134.0,102.0,14.0,24.0,91.0,15.0,134.0,pm10,tidak sehat
3,118.0,102.0,17.0,23.0,107.0,14.0,118.0,pm10,tidak sehat
2,127.0,70.0,15.0,25.0,138.0,16.0,138.0,o3,tidak sehat
3,127.0,102.0,11.0,24.0,110.0,16.0,127.0,pm10,tidak sehat
2,86.0,70.0,14.0,13.0,92.0,13.0,92.0,o3,sedang
3,95.0,102.0,12.0,19.0,91.0,13.0,102.0,pm25,tidak sehat
3,110.0,102.0,13.0,20.0,77.0,15.0,110.0,pm10,tidak sehat
2,69.0,70.0,16.0,33.0,87.0,19.0,87.0,o3,sedang
3,100.0,102.0,13.0,29.0,76.0,17.0,102.0,pm25,tidak sehat
3,136.0,102.0,13.0,22.0,83.0,15.0,136.0,pm10,tidak sehat
3,171.0,102.0,16.0,42.0,101.0,22.0,171.0,pm10,tidak sehat
3,138.0,102.0,11.0,30.0,78.0,14.0,138.0,pm10,tidak sehat
3,100.0,102.0,15.0,20.0,65.0,17.0,102.0,pm25,tidak sehat
3,113.0,102.0,15.0,21.0,77.0,13.0,113.0,pm10,tidak sehat
3,146.0,102.0,17.0,28.0,124.0,22.0,146.0,pm10,tidak sehat
3,126.0,102.0,17.0,29.0,101.0,16.0,126.0,pm10,tidak sehat
3,105.0,102.0,17.0,29.0,92.0,18.0,105.0,pm10,tidak sehat
1,83.0,94.0,19.0,28.0,152.0,18.0,152.0,o3,tidak sehat
2,110.0,70.0,17.0,27.0,148.0,18.0,148.0,o3,tidak sehat
3,126.0,102.0,14.0,34.0,79.0,13.0,126.0,pm10,tidak sehat
3,116.0,102.0,13.0,30.0,75.0,13.0,116.0,pm10,tidak sehat
3,98.0,102.0,12.0,23.0,66.0,11.0,102.0,pm25,tidak sehat
1,86.0,94.0,12.0,21.0,93.0,11.0,94.0,pm25,sedang
1,83.0,94.0,14.0,36.0,95.0,14.0,95.0,o3,sedang
1,68.0,94.0,10.0,13.0,97.0,14.0,97.0,o3,sedang
3,92.0,102.0,11.0,25.0,76.0,10.0,102.0,pm25,tidak sehat
2,79.0,70.0,9.0,12.0,102.0,11.0,102.0,o3,tidak sehat
2,94.0,70.0,11.0,17.0,98.0,14.0,98.0,o3,sedang
3,154.0,102.0,12.0,28.0,79.0,14.0,154.0,pm10,tidak sehat
3,112.0,102.0,12.0,22.0,71.0,13.0,112.0,pm10,tidak sehat
3,120.0,102.0,14.0,25.0,89.0,15.0,120.0,pm10,tidak sehat
1,92.0,94.0,16.0,28.0,159.0,16.0,159.0,o3,tidak sehat
2,120.0,70.0,14.0,25.0,136.0,22.0,136.0,o3,tidak sehat
1,94.0,94.0,13.0,22.0,117.0,16.0,117.0,o3,tidak sehat
2,98.0,70.0,11.0,17.0,99.0,16.0,99.0,o3,sedang
3,122.0,102.0,14.0,27.0,86.0,16.0,122.0,pm10,tidak sehat
2,113.0,70.0,15.0,28.0,141.0,22.0,141.0,o3,tidak sehat
3,88.0,102.0,14.0,25.0,70.0,12.0,102.0,pm25,tidak sehat
3,108.0,102.0,19.0,26.0,82.0,17.0,108.0,pm10,tidak sehat
3,94.0,102.0,13.0,34.0,89.0,20.0,102.0,pm25,tidak sehat
3,100.0,102.0,11.0,30.0,89.0,19.0,102.0,pm25,tidak sehat
3,148.0,102.0,12.0,26.0,87.0,16.0,148.0,pm10,tidak sehat
1,87.0,94.0,15.0,31.0,104.0,22.0,104.0,o3,tidak sehat
1,81.0,94.0,16.0,31.0,125.0,23.0,125.0,o3,tidak sehat
2,95.0,70.0,19.0,52.0,130.0,19.0,130.0,o3,tidak sehat
2,76.0,70.0,19.0,29.0,177.0,30.0,177.0,o3,tidak sehat
1,92.0,94.0,26.0,28.0,201.0,22.0,201.0,o3,tidak sehat
2,88.0,70.0,19.0,25.0,138.0,22.0,138.0,o3,tidak sehat
2,92.0,70.0,16.0,20.0,102.0,16.0,102.0,o3,tidak sehat
1,80.0,94.0,25.0,24.0,147.0,18.0,147.0,o3,tidak sehat
1,78.0,94.0,26.0,27.0,119.0,28.0,119.0,o3,tidak sehat
2,91.0,70.0,24.0,27.0,127.0,19.0,127.0,o3,tidak sehat
2,81.0,70.0,17.0,29.0,147.0,21.0,147.0,o3,tidak sehat
2,100.0,70.0,23.0,28.0,112.0,23.0,112.0,o3,tidak sehat
3,81.0,102.0,17.0,24.0,124.0,20.0,124.0,o3,tidak sehat
2,91.0,70.0,18.0,18.0,114.0,15.0,114.0,o3,tidak sehat
1,73.0,94.0,15.0,27.0,147.0,26.0,147.0,o3,tidak sehat
2,71.0,70.0,18.0,25.0,107.0,18.0,107.0,o3,tidak sehat
1,75.0,94.0,19.0,30.0,118.0,20.0,118.0,o3,tidak sehat
2,73.0,70.0,21.0,28.0,99.0,26.0,99.0,o3,sedang
2,92.0,70.0,21.0,29.0,120.0,17.0,120.0,o3,tidak sehat
3,74.0,102.0,19.0,26.0,61.0,14.0,102.0,pm25,tidak sehat
3,113.0,102.0,23.0,31.0,110.0,19.0,113.0,pm10,tidak sehat
0,83.0,44.0,16.0,34.0,107.0,19.0,107.0,o3,tidak sehat
2,99.0,70.0,20.0,34.0,208.0,20.0,208.0,o3,tidak sehat
2,93.0,70.0,23.0,33.0,205.0,29.0,205.0,o3,tidak sehat
2,98.0,70.0,25.0,32.0,140.0,21.0,140.0,o3,tidak sehat
2,100.0,70.0,21.0,29.0,102.0,23.0,102.0,o3,tidak sehat
2,136.0,70.0,21.0,25.0,154.0,21.0,154.0,o3,tidak sehat
3,129.0,102.0,17.0,40.0,77.0,17.0,129.0,pm10,tidak sehat
2,76.0,70.0,16.0,27.0,78.0,14.0,78.0,o3,sedang
3,89.0,102.0,17.0,25.0,80.0,16.0,102.0,pm25,tidak sehat
3,104.0,102.0,19.0,26.0,69.0,16.0,104.0,pm10,tidak sehat
1,73.0,94.0,17.0,32.0,120.0,20.0,120.0,o3,tidak sehat
3,131.0,102.0,21.0,35.0,126.0,18.0,131.0,pm10,tidak sehat
1,99.0,94.0,18.0,30.0,100.0,16.0,100.0,o3,sedang
1,89.0,94.0,18.0,26.0,140.0,16.0,140.0,o3,tidak sehat
3,82.0,102.0,17.0,22.0,77.0,11.0,102.0,pm25,tidak sehat
3,107.0,102.0,19.0,36.0,93.0,15.0,107.0,pm10,tidak sehat
1,81.0,94.0,18.0,39.0,138.0,24.0,138.0,o3,tidak sehat
1,82.0,94.0,19.0,52.0,93.0,18.0,94.0,pm25,sedang
3,88.0,102.0,14.0,30.0,83.0,15.0,102.0,pm25,tidak sehat
1,79.0,94.0,15.0,41.0,87.0,16.0,94.0,pm25,sedang
1,79.0,94.0,15.0,31.0,100.0,12.0,100.0,o3,sedang
1,84.0,94.0,18.0,32.0,154.0,19.0,154.0,o3,tidak sehat
3,69.0,102.0,15.0,42.0,109.0,20.0,109.0,o3,tidak sehat
1,92.0,94.0,19.0,30.0,89.0,17.0,94.0,pm25,sedang
2,64.0,70.0,14.0,32.0,78.0,18.0,78.0,o3,sedang
1,57.0,94.0,14.0,30.0,64.0,15.0,94.0,pm25,sedang
1,57.0,94.0,19.0,21.0,106.0,31.0,106.0,o3,tidak sehat
1,51.0,94.0,14.0,21.0,71.0,15.0,94.0,pm25,sedang
1,58.0,94.0,17.0,25.0,175.0,16.0,175.0,o3,tidak sehat
3,71.0,102.0,23.0,23.0,105.0,34.0,105.0,o3,tidak sehat
2,78.0,70.0,24.0,31.0,127.0,32.0,127.0,o3,tidak sehat
2,80.0,70.0,30.0,31.0,82.0,18.0,82.0,o3,sedang
1,73.0,94.0,20.0,37.0,79.0,18.0,94.0,pm25,sedang
1,60.0,94.0,19.0,20.0,96.0,11.0,96.0,o3,sedang
1,70.0,94.0,17.0,33.0,94.0,17.0,94.0,pm25,sedang
1,82.0,94.0,22.0,26.0,123.0,21.0,123.0,o3,tidak sehat
1,81.0,94.0,22.0,35.0,147.0,19.0,147.0,o3,tidak sehat
1,86.0,94.0,31.0,39.0,185.0,36.0,185.0,o3,tidak sehat
1,96.0,94.0,33.0,33.0,179.0,28.0,179.0,o3,tidak sehat
1,76.0,94.0,19.0,31.0,129.0,20.0,129.0,o3,tidak sehat
2,64.0,70.0,18.0,28.0,122.0,18.0,122.0,o3,tidak sehat
2,67.0,70.0,20.0,25.0,152.0,14.0,152.0,o3,tidak sehat
1,65.0,94.0,25.0,35.0,121.0,21.0,121.0,o3,tidak sehat
1,69.0,94.0,32.0,28.0,106.0,21.0,106.0,o3,tidak sehat
1,91.0,94.0,26.0,38.0,179.0,21.0,179.0,o3,tidak sehat
1,67.0,94.0,33.0,34.0,158.0,22.0,158.0,o3,tidak sehat
1,58.0,94.0,18.0,26.0,115.0,16.0,115.0,o3,tidak sehat
1,79.0,94.0,19.0,33.0,126.0,15.0,126.0,o3,tidak sehat
1,74.0,94.0,12.0,23.0,133.0,13.0,133.0,o3,tidak sehat
1,134.0,94.0,27.0,35.0,159.0,26.0,159.0,o3,tidak sehat
1,91.0,94.0,23.0,32.0,104.0,19.0,104.0,o3,tidak sehat
1,75.0,94.0,20.0,28.0,164.0,20.0,164.0,o3,tidak sehat
1,76.0,94.0,18.0,26.0,107.0,16.0,107.0,o3,tidak sehat
1,54.0,94.0,19.0,25.0,131.0,15.0,131.0,o3,tidak sehat
1,44.0,94.0,17.0,29.0,105.0,13.0,105.0,o3,tidak sehat
3,93.0,102.0,23.0,47.0,91.0,16.0,102.0,pm25,tidak sehat
1,59.0,94.0,18.0,20.0,81.0,15.0,94.0,pm25,sedang
1,66.0,94.0,24.0,37.0,85.0,18.0,94.0,pm25,sedang
3,158.0,102.0,34.0,58.0,143.0,23.0,158.0,pm10,tidak sehat
2,83.0,70.0,25.0,37.0,171.0,22.0,171.0,o3,tidak sehat
2,89.0,70.0,22.0,32.0,171.0,30.0,171.0,o3,tidak sehat
1,82.0,94.0,25.0,48.0,100.0,25.0,100.0,o3,sedang
1,53.0,94.0,14.0,37.0,151.0,15.0,151.0,o3,tidak sehat
1,54.0,94.0,21.0,26.0,171.0,13.0,171.0,o3,tidak sehat
2,71.0,70.0,24.0,42.0,82.0,19.0,82.0,o3,sedang
1,66.0,94.0,21.0,37.0,106.0,17.0,106.0,o3,tidak sehat
1,53.0,94.0,17.0,23.0,117.0,12.0,117.0,o3,tidak sehat
3,43.0,102.0,20.0,22.0,41.0,10.0,102.0,pm25,tidak sehat
3,42.0,102.0,15.0,19.0,35.0,10.0,102.0,pm25,tidak sehat
3,41.0,102.0,13.0,17.0,27.0,9.0,102.0,pm25,tidak sehat
3,43.0,102.0,12.0,12.0,34.0,8.0,102.0,pm25,tidak sehat
3,44.0,102.0,7.0,20.0,30.0,6.0,102.0,pm25,tidak sehat
